cell_id,centroid_lat,centroid_lon,grid_area_km2,d0_land,d1_feasible,d1_exclusion_reason,open_water_flag,protected_land_flag,regulatory_floodway_flag,mean_slope_deg,urban_context,developed_context,grand_region,sampling_stratum,dist_transmission_any_km,dist_transmission_100kv_km,dist_transmission_230kv_km,max_voltage_within_25km_kv,transmission_owner_count_25km,dist_major_road_km,dist_interstate_km,dist_surface_water_flowline_km,named_flowlines_within_25km,degree_institutions_50km,cip11_completions_50km,cip14_completions_50km,degree_institutions_100km,cip11_completions_100km,cip14_completions_100km,county_total_employment,county_total_establishments,county_total_employment_flag,information_sector_employment,information_sector_establishments,information_sector_employment_flag,professional_scientific_employment,professional_scientific_establishments,professional_scientific_employment_flag,county_geoid,county_name,county_assignment_method,grid_resolution_km,slope_excluded_frac,permanent_open_water_frac,protected_gap12_frac,regulatory_floodway_frac,military_land_frac,hard_exclusion_union_frac,available_area_km2,largest_available_component_km2,available_fraction,d1_status,d1_feasible_v2,d1_exclusion_reasons,d1_feasible_v1,domain_rule_version,slope_threshold_pct,minimum_available_component_km2,military_land_flag,flood_mapping_coverage_status,final_raw_score,final_score,rank_within_batch,score_p05,score_p95,score_iqr,grid_regime,regime_distance,novelty_flag,model_version,selected_specification,phase2_sha256,scored_at_utc,d1_eligibility,exclusion_context,engineering_check_status,d1_relative_percentile,statewide_rank,review_band
TN5K-0031,35.2130803367,-90.04149169519999,25,1,1,,1,0,1,0.3164829637,metro_50km,metro_proxy,west,west|metro_50km,0.6658640877000001,3.7675260858,16.9666985693,500,3,0.908296711,3.3645283649,0.644779156,1248,27,956,286,34,1181,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0,0,0.1368421052631579,0,0.1368421052631579,20.5,20.5,0.8631578947368421,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-0.755925165089,98.6563425188,44,98.3796401731,98.9797312685,0.313140514689,R1,4.21298274249,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,98.6563425188,44,Priority 1
TN5K-0032,35.2576707816,-90.03801893489999,25,1,1,,1,1,1,0.415366297,metro_50km,metro_proxy,west,west|metro_50km,0.6898260664,3.9635025686,20.6290810989,500,2,3.1439412101,7.6666282867,0.0484236536,1299,27,956,286,34,1181,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.01578947368421053,0.05789473684210526,0.1421052631578947,0,0.2131578947368421,18.6875,16,0.7868421052631579,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.24288169142,83.1245729902,616,81.0464586655,85.576178547,1.70803917103,R1,3.53680772728,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,83.1245729902,616,Priority 2
TN5K-0033,35.3022592627,-90.0345421295,25,1,1,,1,1,1,0.4364831597,metro_50km,metro_proxy,west,west|metro_50km,2.598868227,6.8927030492,20.3598017705,500,2,1.5574237586,12.4731833893,0.0309859264,1247,27,956,286,35,1181,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.01578947368421053,0.01052631578947368,0.005263157894736842,0,0.03157894736842105,23,23,0.968421052631579,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.50377648211,76.4290594398,875,74.0594397632,78.6722842177,2.60191300387,R1,3.62589165816,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,76.4290594398,875,Priority 2
TN5K-0034,35.346845804,-90.031061272,25,1,1,,1,1,0,0.682711747,metro_50km,metro_proxy,west,west|metro_50km,7.524647927,8.084775484,18.191339529,500,2,2.1420879793,17.3399453491,0.6364039779,1294,27,956,286,35,1176,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.005524861878453038,0.4226519337016574,0,0,0.4281767955801105,12.9375,12,0.5718232044198894,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.89258691473,64.5411068094,1329,61.3664313368,67.9742655432,3.51286722842,R1,3.53218917924,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,64.5411068094,1329,Watchlist
TN5K-0035,35.3886083457,-90.0242692776,20.8398915999,1,1,,1,1,0,0.3478643323,metro_50km,metro_proxy,west,west|metro_50km,10.492016233,10.4990565116,14.3967432981,500,2,6.3068284471,21.8915152964,0.1772112948,1286,27,956,286,35,1176,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.0056657223796034,0.1926345609065156,0,0,0.198300283286119,17.6875,17.6875,0.8016997167138811,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.20073369625,19.0161694375,3112,15.695741289,23.7690731041,4.36688681394,R1,3.907053911,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,19.0161694375,3112,Lower empirical affinity
TN5K-0036,35.4327786763,-90.0036775331,5.6418448285,1,1,,0,0,0,0.1880468428,metro_50km,metro_proxy,west,west|metro_50km,9.6645195582,9.6645195582,9.6645195582,500,2,10.2963449507,26.6891493531,0.2619565638,1253,25,956,286,36,1207,355,10691,777,G,23,8,H,137,33,G,47167,Tipton County,nearest_county_boundary,5,0,0,0,0,0,0,5.5625,5.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.88465000888,0.227738556138,3871,0.0455477112275,0.280118424049,0.136643133683,R2,3.15318289807,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,0.227738556138,3871,Lower empirical affinity
TN5K-0037,35.4821255432,-90.0037785435,9.682193798,1,1,,0,1,0,0.1474739934,metro_50km,metro_proxy,west,west|metro_50km,6.6600395634,6.6600395634,6.6600395634,500,2,6.5922407223,32.1738192644,0.2233503559,1184,26,986,286,37,1238,355,10691,777,G,23,8,H,137,33,G,47167,Tipton County,point_in_county,5,0,0,0.2114537444933921,0,0,0.2114537444933921,11.1875,10.8125,0.788546255506608,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.53442253575,0.637667957185,3857,0.409929401048,0.987246640856,0.415622864951,R2,3.10655457609,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,0.637667957185,3857,Lower empirical affinity
TN5K-0038,35.5256744531,-90.00738059859999,15.4989930998,1,1,,1,1,0,0.2232874826,metro_50km,metro_proxy,west,west|metro_50km,6.444447307,6.444447307,6.444447307,500,2,6.4899142888,37.0240785786,1.2248926336,1079,22,960,286,36,1091,345,10691,777,G,23,8,H,137,33,G,47167,Tipton County,point_in_county,5,0,0,0.5075987841945289,0,0,0.5075987841945289,10.125,9,0.4924012158054711,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.91652100043,4.57754497836,3702,2.54042359371,5.7606467775,1.15007970849,R2,3.12175958531,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,4.57754497836,3702,Lower empirical affinity
TN5K-0039,35.0088338124,-90.0119936656,1.0200577711,1,1,,0,0,0,0.3022415886,metro_50km,metro_proxy,west,west|metro_50km,1.1778622866,2.9218503329,2.9218503329,500,3,0.8405452352,0.8405452352,0.4092249929,1125,28,1103,296,35,1204,481,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0,0,0,0,0,9.8125,9.8125,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-1.01744388021,97.8820314279,70,97.2409473924,98.0744705079,0.341607834206,R1,4.37801901293,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,97.8820314279,70,Priority 1
TN5K-0040,35.0318939806,-90.00019145180001,24.9980327026,1,1,,1,0,1,0.3425160862,metro_50km,metro_proxy,west,west|metro_50km,0.1553663378,4.2027624806,5.4669303796,500,3,0.203857781,0.203857781,0.09926326050000001,1175,28,1103,296,34,1204,481,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.002631578947368421,0,0.002631578947368421,0,0.005263157894736842,23.625,23.625,0.9947368421052631,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-0.32682051383,99.6128444546,13,99.2905943976,99.6356183102,0.170803917103,R1,4.50281777379,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,99.6128444546,13,Priority 1
TN5K-0041,35.0764890235,-89.9967008891,25,1,1,,1,0,1,0.3352592815,metro_50km,metro_proxy,west,west|metro_50km,0.5257121328,1.0497223315,9.925800476099999,500,3,0.1084587038,0.1084587038,0.5983305813000001,1263,27,956,286,34,1204,481,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0,0,0.03684210526315789,0,0.03684210526315789,22.875,22.875,0.9631578947368421,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,0.256553479427,99.9089045775,4,99.8633568663,100,0.0569346390344,R1,4.43600926035,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,99.9089045775,4,Priority 1
TN5K-0042,35.1210839953,-89.9932082851,25,1,1,,0,1,0,0.3464282238,metro_50km,metro_proxy,west,west|metro_50km,2.6253786438,2.8024641317,14.6043262702,500,3,0.806033451,2.8547537208,1.1244510846,1268,27,956,286,34,1203,481,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0,0.002631578947368421,0,0,0.002631578947368421,23.6875,23.6875,0.9973684210526316,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-0.848293960865,98.3830562514,53,98.0562514234,98.8237303575,0.216351628331,R1,4.27973447145,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,98.3830562514,53,Priority 1
TN5K-0043,35.1656769279,-89.9897116202,25,1,1,,1,1,1,0.3782587465,metro_50km,metro_proxy,west,west|metro_50km,0.6332106018,0.6332106018,16.3664416537,500,3,0.6773825082,2.6239068213,0.08593764750000001,1360,27,956,286,35,1231,540,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.08947368421052632,0.01842105263157895,0.04210526315789474,0,0.1368421052631579,20.5,20.4375,0.8631578947368421,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-0.81716233482,98.405830107,52,98.0346162605,98.7542700979,0.335914370303,R1,4.44475613071,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,98.405830107,52,Priority 1
TN5K-0044,35.2102678453,-89.98621088740001,25,1,1,,1,1,1,0.4251885489,metro_50km,metro_proxy,west,west|metro_50km,0.7596593071,0.7672018261,18.9423497344,500,3,1.974609367,1.974609367,0.8529848801,1329,27,956,286,34,1181,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.01842105263157895,0.002631578947368421,0.01052631578947368,0,0.03157894736842105,23,23,0.968421052631579,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-0.726435345442,98.7474379412,41,98.5333636985,99.1801411979,0.36438168982,R1,4.30168293915,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,98.7474379412,41,Priority 1
TN5K-0045,35.2548567715,-89.98270607969999,25,1,1,,1,1,1,0.3841375168,metro_50km,metro_proxy,west,west|metro_50km,0.1186720131,0.1825851785,17.3917141965,500,2,1.1326097786,6.9426702849,0.3137480063,1329,27,956,286,34,1181,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.01578947368421053,0.01052631578947368,0.2342105263157895,0,0.2552631578947369,17.6875,10.6875,0.7447368421052631,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-1.07104528481,97.5859713049,82,97.1612388977,97.9924846276,0.483944431792,R1,3.38748537525,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,97.5859713049,82,Priority 1
TN5K-0046,35.2994437306,-89.97919718990001,25,1,1,,1,0,1,0.455957522,metro_50km,metro_proxy,west,west|metro_50km,1.9330240359,1.9395459254,15.4500764641,500,2,1.6548136316,11.9105109064,0.1533826964,1259,27,956,286,34,1176,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.007894736842105263,0,0.08947368421052632,0,0.09736842105263158,21.4375,21.4375,0.9026315789473685,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.20023186364,83.9444317923,583,81.910726486,85.4680027329,2.17490321111,R1,3.39531974586,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,83.9444317923,583,Priority 2
TN5K-0047,35.3440287466,-89.9756842109,25,1,1,,1,0,1,0.4385553979,metro_50km,metro_proxy,west,west|metro_50km,3.8728938164,3.87977462,14.7285935232,500,2,3.8398081357,16.8781338306,0.3476419889,1268,27,956,286,36,1207,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.005263157894736842,0,0.03684210526315789,0,0.04210526315789474,22.75,22.125,0.9578947368421052,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.0648314873,58.7565474835,1558,55.1696652243,62.6110225461,4.08790708267,R1,3.4227217662,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,58.7565474835,1558,Watchlist
TN5K-0048,35.3886118435,-89.9721671355,25,1,1,,1,0,1,0.6781206495,metro_50km,metro_proxy,west,west|metro_50km,7.6779479343,7.6846966041,11.2812539339,500,2,7.3889526857,21.84554166,0.2483383455,1334,27,956,286,36,1207,355,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0,0,0.01052631578947368,0,0.01052631578947368,23.5,23.5,0.9894736842105263,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.15220405469,20.4964700524,3054,16.6579366887,25.6513322706,3.60965611478,R1,3.72642753448,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,20.4964700524,3054,Lower empirical affinity
TN5K-0049,35.4331930457,-89.9686459566,25,1,1,,1,0,0,0.7726986036,metro_50km,metro_proxy,west,west|metro_50km,7.3249857184,7.3249857184,7.3249857184,500,2,8.829774581700001,26.8127370003,1.0846921625,1220,25,956,286,37,1238,355,10691,777,G,23,8,H,137,33,G,47167,Tipton County,point_in_county,5,0,0.007894736842105263,0,0,0,0.007894736842105263,23.5625,23.5625,0.9921052631578947,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.22383534572,1.86745616033,3807,1.15121840128,3.10635390572,0.865406513323,R2,3.06243624884,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,1.86745616033,3807,Lower empirical affinity
TN5K-0050,35.4777723771,-89.9651206671,25,1,1,,0,0,0,0.3957836125,metro_50km,metro_proxy,west,west|metro_50km,3.7435479008,3.7435479008,3.7435479008,500,2,4.1936373536,31.7797224604,1.3648743635,1209,26,986,286,37,1238,355,10691,777,G,23,8,H,137,33,G,47167,Tipton County,point_in_county,5,0,0,0,0,0,0,21.25,21.25,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.45135540732,11.9335003416,3404,8.44112958324,15.1480300615,3.17695285812,R2,3.14879167599,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,11.9335003416,3404,Lower empirical affinity
TN5K-0051,35.517534398,-89.9636358071,19.2987178709,1,1,,0,1,0,0.4782898445,metro_50km,metro_proxy,west,west|metro_50km,2.5425436315,2.5425436315,2.5425436315,500,2,2.4549420531,36.1989361771,0.5087618375,1111,24,986,286,37,1238,355,10691,777,G,23,8,H,137,33,G,47167,Tipton County,point_in_county,5,0,0,0.1198738170347003,0,0,0.1198738170347003,17.4375,17.3125,0.8801261829652997,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.41278769456,12.8672284218,3365,10.7185151446,14.8838533364,1.8219084491,R2,3.01801920298,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,12.8672284218,3365,Lower empirical affinity
TN5K-0052,35.5769217407,-89.9393246201,5.1193275321,1,1,,1,0,0,0.1052941463,metro_50km,metro_proxy,west,west|metro_50km,1.4792362006,1.4792362006,1.4792362006,500,2,6.9173659611,42.7259385832,0.4006708507,1050,15,113,1,38,1107,350,4645,296,G,50,9,G,26,13,J,47097,Lauderdale County,point_in_county,5,0,0,0,0,0,0,2.6875,2.6875,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.67727670395,7.72033705306,3577,5.43839672056,10.0239125484,1.40628558415,R2,2.25684525795,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,7.72033705306,3577,Lower empirical affinity
TN5K-0053,35.5954020498,-89.9376310776,3.1305566969,1,1,,1,0,0,0.1358868579,nonmetro,nonmetro_proxy,west,west|nonmetro,2.111758617,2.111758617,2.111758617,500,2,8.7232823571,44.4729979531,0.160191731,1014,6,109,0,37,1104,350,4645,296,G,50,9,G,26,13,J,47097,Lauderdale County,point_in_county,5,0,0,0,0,0,0,8.3125,8.3125,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.85513853944,4.94192666818,3690,3.09041220679,7.06900478251,1.1614666363,R2,2.08236785509,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,4.94192666818,3690,Lower empirical affinity
TN5K-0054,35.6699455971,-89.92639619560001,1.4439602597,1,1,,0,0,0,0.2301941483,nonmetro,nonmetro_proxy,west,west|nonmetro,1.9711882614,2.142908537,2.142908537,500,1,15.8411303523,50.7177404714,0.6209136824,865,2,30,0,36,1104,350,4645,296,G,50,9,G,26,13,J,47097,Lauderdale County,point_in_county,5,0,0,0,0,0,0,4.25,4.25,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.0212352054,3.46162605329,3746,2.07697563197,5.66499658392,1.8219084491,R2,1.51945892033,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,3.46162605329,3746,Lower empirical affinity
TN5K-0055,35.7036138421,-89.9332366587,11.5576645354,1,1,,1,1,0,0.2086528249,nonmetro,nonmetro_proxy,west,west|nonmetro,4.6448548836,4.7506692221,4.7506692221,500,1,19.5020656549,53.28660638,0.5473633153,826,2,30,0,36,1104,350,4645,296,G,50,9,G,26,13,J,47097,Lauderdale County,point_in_county,5,0,0,0.06617647058823529,0,0,0.06617647058823529,7.9375,7.9375,0.9338235294117647,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.49167343598,0.888180368936,3847,0.409929401048,1.74106126167,0.631974493282,R2,1.54529451808,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,0.888180368936,3847,Lower empirical affinity
TN5K-0056,35.7292878252,-89.9325213246,4.8223654709,1,1,,1,1,0,0.1807420328,nonmetro,nonmetro_proxy,west,west|nonmetro,4.2608220594,4.2608220594,7.5415904537,500,1,21.0115925261,50.9415970183,0.8018737764,769,2,30,0,36,1104,350,4645,296,G,50,9,G,26,13,J,47097,Lauderdale County,point_in_county,5,0,0.00425531914893617,0.1617021276595745,0,0,0.1617021276595745,12.3125,12.25,0.8382978723404255,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.20115509231,2.04964700524,3799,1.25142336598,4.18925074015,1.29241630608,R2,1.9748518272,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,2.04964700524,3799,Lower empirical affinity
TN5K-0057,35.0301410853,-89.9453861331,23.7948529695,1,1,,1,0,1,0.3518414779,metro_50km,metro_proxy,west,west|metro_50km,1.5334945393,4.1248405305,4.1248405305,500,3,0.7601244692,5.1935701201,0.3897078899,1207,28,1103,296,35,1204,481,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.005263157894736842,0,0.01578947368421053,0.02368421052631579,0.04473684210526316,22.6875,22.6875,0.9552631578947368,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,1,TN_DFIRM_statewide_service; floodway_only,-1.57520060558,93.4866772945,229,92.4800728763,94.2974265543,1.11591892507,R1,4.22824339262,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,93.4866772945,229,Priority 1
TN5K-0058,35.0736551651,-89.9415200558,25,1,1,,1,1,1,0.2624874843,metro_50km,metro_proxy,west,west|metro_50km,0.3313871256,0.3395619308,8.4946361339,500,3,0.5063752955,0.8276797093,0.1210757367,1240,28,1103,296,35,1204,481,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0,0.002631578947368421,0.03684210526315789,0,0.03947368421052631,22.8125,22.8125,0.9605263157894737,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-0.429645389402,99.3623320428,21,99.12776133,99.6128444546,0.233432020041,R1,4.54438419054,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,99.3623320428,21,Priority 1
TN5K-0059,35.1182486143,-89.9379955221,25,1,1,,1,0,0,0.3112289856,metro_50km,metro_proxy,west,west|metro_50km,0.7778346615,0.7778346615,10.0624317868,500,3,0.8659729143,4.0733229942,0.8241984966,1301,27,956,286,35,1204,481,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-0.754961304428,98.6791163744,43,98.4046914143,99.091323161,0.370075153724,R1,4.25225958656,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,98.6791163744,43,Priority 1
TN5K-0060,35.1628400211,-89.93446689069999,25,1,1,,1,0,1,0.2494980676,metro_50km,metro_proxy,west,west|metro_50km,1.5109126815,1.7933696522,11.956849299,500,3,1.3070745405,2.8129679402,0.6802096055,1376,27,956,286,35,1204,481,446048,19359,G,4823,318,G,20108,1599,G,47157,Shelby County,point_in_county,5,0,0.007894736842105263,0,0.01842105263157895,0,0.02368421052631579,23.1875,23.1875,0.9763157894736842,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-1.11865550743,97.3126850376,93,97.0245957641,97.9332726031,0.461170576179,R1,4.22605503734,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,97.3126850376,93,Priority 1
